CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status
714544908,56,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,36,6,3,3,6224000.0,0,6224000.0,8979000,68,0.0,Blue,Divorced,Attrited Customer
710586483,26,F,0,High School,Unknown,13,1,2,4,6152000.0,0,6152000.0,968000,23,0.0,Blue,Single,Attrited Customer
720178158,46,F,4,High School,< Rp 3.000.000,37,5,3,3,7552000.0,0,7552000.0,5537000,63,0.0,Blue,Unknown,Attrited Customer
712552608,46,F,3,Graduate,< Rp 3.000.000,34,3,3,1,1438300.0,0,1438300.0,2658000,43,0.0,Blue,Married,Attrited Customer
720426708,56,M,3,High School,Rp 5.000.000 - Rp 8.000.000,45,2,1,3,8512000.0,0,8512000.0,811000,27,0.0,Blue,Single,Attrited Customer
708731658,53,F,0,High School,< Rp 3.000.000,41,3,3,4,1438300.0,0,1438300.0,1587000,42,0.0,Blue,Married,Attrited Customer
708584208,36,F,2,Graduate,< Rp 3.000.000,36,5,2,4,3111000.0,2517000,594000.0,2367000,41,0.809,Blue,Unknown,Attrited Customer
712125258,46,M,4,High School,> Rp 15.000.000,30,3,3,3,2442000.0,0,2442000.0,701000,19,0.0,Blue,Married,Attrited Customer
713696808,46,F,3,High School,< Rp 3.000.000,39,3,3,0,1801000.0,316000,1485000.0,2252000,42,0.175,Blue,Married,Attrited Customer
771544533,42,F,5,High School,Unknown,30,3,1,4,3578000.0,0,3578000.0,1015000,36,0.0,Blue,Married,Attrited Customer
712849158,55,M,0,High School,Rp 8.000.000 - Rp 15.000.000,44,4,3,3,19793000.0,2488000,17305000.0,2186000,44,0.126,Blue,Divorced,Attrited Customer
796931508,42,M,4,High School,Rp 5.000.000 - Rp 8.000.000,36,4,3,4,1871000.0,0,1871000.0,2593000,48,0.0,Blue,Unknown,Attrited Customer
713755458,50,M,1,Unknown,Rp 8.000.000 - Rp 15.000.000,36,6,3,4,9959000.0,952000,9007000.0,10310000,63,0.096,Blue,Unknown,Attrited Customer
711722808,51,F,4,Graduate,< Rp 3.000.000,44,5,3,3,1483000.0,0,1483000.0,2520000,40,0.0,Blue,Single,Attrited Customer
720272958,48,M,2,High School,> Rp 15.000.000,36,3,3,3,27126000.0,0,27126000.0,1000000,25,0.0,Blue,Married,Attrited Customer
713730933,53,F,4,Graduate,< Rp 3.000.000,36,2,3,5,1438300.0,0,1438300.0,1739000,44,0.0,Blue,Married,Attrited Customer
720827133,43,F,3,Doctorate,< Rp 3.000.000,30,1,2,2,6261000.0,463000,5798000.0,8132000,64,0.074,Blue,Single,Attrited Customer
803796708,52,M,3,Uneducated,> Rp 15.000.000,46,2,4,4,13354000.0,0,13354000.0,1097000,28,0.0,Blue,Unknown,Attrited Customer
710690733,47,F,3,Graduate,< Rp 3.000.000,35,4,3,2,1666000.0,0,1666000.0,2816000,38,0.0,Blue,Married,Attrited Customer
714077583,43,M,3,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,31,2,3,4,23981000.0,593000,23388000.0,4758000,65,0.025,Platinum,Married,Attrited Customer
708158133,45,M,3,College,Rp 8.000.000 - Rp 15.000.000,36,3,2,2,3031000.0,2517000,514000.0,2188000,50,0.83,Blue,Married,Attrited Customer
710289783,43,F,2,Uneducated,< Rp 3.000.000,25,5,2,4,2086000.0,2007000,79000.0,2537000,48,0.962,Blue,Divorced,Attrited Customer
713930433,57,M,2,Uneducated,Rp 8.000.000 - Rp 15.000.000,36,5,3,3,4316000.0,0,4316000.0,1920000,53,0.0,Blue,Unknown,Attrited Customer
814191333,55,M,2,Unknown,> Rp 15.000.000,50,5,4,3,24250000.0,278000,23972000.0,2153000,41,0.011,Blue,Divorced,Attrited Customer
717242058,43,F,5,Graduate,< Rp 3.000.000,39,2,3,4,3981000.0,0,3981000.0,2134000,42,0.0,Blue,Married,Attrited Customer
780511683,47,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,34,4,3,3,4413000.0,232000,4181000.0,7869000,76,0.053,Blue,Single,Attrited Customer
713677158,31,F,1,Graduate,Unknown,22,2,2,3,1623000.0,0,1623000.0,2126000,45,0.0,Blue,Divorced,Attrited Customer
716564433,53,F,1,Graduate,< Rp 3.000.000,36,3,2,4,4287000.0,0,4287000.0,1635000,41,0.0,Blue,Single,Attrited Customer
769883733,46,M,3,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,40,3,4,2,2344000.0,0,2344000.0,2098000,31,0.0,Blue,Single,Attrited Customer
716688183,51,F,1,High School,< Rp 3.000.000,43,4,3,3,1665000.0,1521000,144000.0,2878000,45,0.914,Blue,Married,Attrited Customer
714629358,54,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,34,2,3,4,4948000.0,0,4948000.0,1796000,41,0.0,Blue,Divorced,Attrited Customer
708841233,41,M,2,College,Rp 8.000.000 - Rp 15.000.000,33,2,3,3,14682000.0,2517000,12165000.0,8193000,72,0.171,Blue,Married,Attrited Customer
717429258,48,F,3,Doctorate,< Rp 3.000.000,39,3,3,4,1644000.0,500000,1144000.0,2450000,45,0.304,Blue,Single,Attrited Customer
787505133,36,M,3,College,> Rp 15.000.000,24,2,2,3,11316000.0,1599000,9717000.0,2595000,49,0.141,Blue,Married,Attrited Customer
709709283,38,M,3,College,Rp 3.000.000 - Rp 5.000.000,19,1,2,4,3458000.0,321000,3137000.0,2256000,40,0.093,Blue,Single,Attrited Customer
794507133,37,F,2,Doctorate,Rp 3.000.000 - Rp 5.000.000,18,4,1,3,1900000.0,0,1900000.0,2880000,46,0.0,Blue,Single,Attrited Customer
719714658,61,M,0,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,43,5,3,2,12218000.0,0,12218000.0,5272000,62,0.0,Blue,Single,Attrited Customer
711122958,41,F,3,Graduate,< Rp 3.000.000,33,5,3,3,1764000.0,0,1764000.0,2105000,57,0.0,Blue,Single,Attrited Customer
717202083,46,M,2,Unknown,Rp 8.000.000 - Rp 15.000.000,34,2,3,3,7077000.0,0,7077000.0,2619000,41,0.0,Blue,Single,Attrited Customer
715150983,44,F,3,Unknown,Unknown,34,2,3,3,26021000.0,0,26021000.0,8898000,60,0.0,Blue,Single,Attrited Customer
717813558,57,F,3,High School,Unknown,36,1,4,2,8389000.0,1960000,6429000.0,1334000,38,0.234,Blue,Single,Attrited Customer
709435533,53,F,1,Unknown,< Rp 3.000.000,41,2,3,2,3099000.0,0,3099000.0,1401000,44,0.0,Blue,Single,Attrited Customer
710081208,52,M,2,College,> Rp 15.000.000,32,4,3,1,4935000.0,0,4935000.0,7886000,64,0.0,Blue,Single,Attrited Customer
709708233,49,F,3,Doctorate,< Rp 3.000.000,29,3,4,2,7066000.0,0,7066000.0,1695000,38,0.0,Blue,Married,Attrited Customer
708276183,52,F,3,Post-Graduate,< Rp 3.000.000,45,2,4,1,1760000.0,0,1760000.0,1554000,35,0.0,Blue,Married,Attrited Customer
719168883,45,F,5,Unknown,< Rp 3.000.000,34,1,4,1,5155000.0,0,5155000.0,2753000,45,0.0,Blue,Single,Attrited Customer
790051758,50,M,2,Graduate,> Rp 15.000.000,42,2,1,2,31782000.0,0,31782000.0,4800000,53,0.0,Blue,Single,Attrited Customer
821797008,49,M,5,College,Rp 3.000.000 - Rp 5.000.000,45,2,2,3,1438300.0,0,1438300.0,815000,21,0.0,Blue,Married,Attrited Customer
709101258,41,F,2,High School,< Rp 3.000.000,28,4,2,2,1478000.0,524000,954000.0,2180000,46,0.355,Blue,Divorced,Attrited Customer
714213708,35,F,3,College,< Rp 3.000.000,25,4,3,2,3611000.0,2517000,1094000.0,2178000,45,0.697,Blue,Single,Attrited Customer
710481333,50,F,4,High School,< Rp 3.000.000,36,5,3,5,2690000.0,1614000,1076000.0,2272000,57,0.6,Blue,Married,Attrited Customer
719657583,44,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,40,2,2,6,9502000.0,2457000,7045000.0,2310000,57,0.259,Blue,Married,Attrited Customer
720529308,63,M,0,High School,Rp 5.000.000 - Rp 8.000.000,48,5,3,1,1856000.0,0,1856000.0,1805000,46,0.0,Blue,Single,Attrited Customer
710524533,38,F,4,College,Rp 3.000.000 - Rp 5.000.000,36,4,4,4,4913000.0,2517000,2396000.0,899000,28,0.512,Blue,Married,Attrited Customer
708874533,45,F,2,College,< Rp 3.000.000,36,1,3,2,3387000.0,0,3387000.0,510000,24,0.0,Blue,Married,Attrited Customer
712373208,43,M,3,Doctorate,Rp 5.000.000 - Rp 8.000.000,35,3,3,2,3312000.0,0,3312000.0,647000,19,0.0,Blue,Single,Attrited Customer
789684258,57,M,2,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,43,2,3,3,34516000.0,1847000,32669000.0,7842000,61,0.054,Silver,Single,Attrited Customer
716199408,52,F,2,Graduate,Unknown,41,2,3,3,3608000.0,2517000,1091000.0,4907000,53,0.698,Blue,Single,Attrited Customer
715371108,45,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,40,3,3,2,3728000.0,0,3728000.0,1632000,42,0.0,Blue,Married,Attrited Customer
711886383,54,F,5,High School,Unknown,44,5,3,3,5342000.0,605000,4737000.0,2426000,46,0.113,Blue,Married,Attrited Customer
718913358,36,M,2,Graduate,< Rp 3.000.000,36,3,3,3,4225000.0,2517000,1708000.0,2659000,43,0.596,Blue,Single,Attrited Customer
717640083,59,M,1,High School,Rp 5.000.000 - Rp 8.000.000,36,3,2,3,6705000.0,0,6705000.0,731000,18,0.0,Blue,Married,Attrited Customer
709307808,59,F,2,High School,Rp 3.000.000 - Rp 5.000.000,36,3,3,3,4375000.0,0,4375000.0,2507000,53,0.0,Blue,Married,Attrited Customer
808897683,53,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,48,3,3,3,30271000.0,1406000,28865000.0,3231000,47,0.046,Blue,Single,Attrited Customer
713772333,45,F,3,Unknown,< Rp 3.000.000,34,4,3,1,3223000.0,243000,2980000.0,1979000,38,0.075,Blue,Divorced,Attrited Customer
708170508,38,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,36,2,3,2,1438300.0,0,1438300.0,1651000,42,0.0,Blue,Married,Attrited Customer
719770158,54,F,3,Post-Graduate,< Rp 3.000.000,49,1,4,3,8516000.0,0,8516000.0,2189000,37,0.0,Blue,Single,Attrited Customer
802460433,57,F,3,High School,Unknown,51,2,5,2,1438300.0,0,1438300.0,2607000,37,0.0,Blue,Married,Attrited Customer
716963283,47,F,3,Graduate,< Rp 3.000.000,38,2,2,3,3165000.0,2517000,648000.0,2751000,49,0.795,Blue,Unknown,Attrited Customer
719309958,55,M,3,Doctorate,Rp 8.000.000 - Rp 15.000.000,35,4,1,3,20865000.0,0,20865000.0,837000,25,0.0,Blue,Single,Attrited Customer
713084208,43,M,4,College,Rp 3.000.000 - Rp 5.000.000,32,6,3,3,4373000.0,0,4373000.0,2397000,46,0.0,Blue,Married,Attrited Customer
785011383,36,F,0,Uneducated,Rp 3.000.000 - Rp 5.000.000,30,1,3,4,2190000.0,0,2190000.0,1412000,38,0.0,Blue,Divorced,Attrited Customer
721406658,32,F,0,Unknown,< Rp 3.000.000,36,6,3,3,1732000.0,0,1732000.0,2479000,43,0.0,Blue,Divorced,Attrited Customer
811035483,47,M,3,Uneducated,> Rp 15.000.000,42,2,4,5,34516000.0,0,34516000.0,1641000,35,0.0,Silver,Divorced,Attrited Customer
708455883,57,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,36,2,3,2,10244000.0,861000,9383000.0,1127000,29,0.084,Blue,Single,Attrited Customer
772306383,57,F,3,Unknown,< Rp 3.000.000,43,5,3,2,1462000.0,0,1462000.0,2299000,42,0.0,Blue,Unknown,Attrited Customer
719018208,52,F,0,Doctorate,Unknown,46,6,4,3,7210000.0,0,7210000.0,2516000,36,0.0,Blue,Married,Attrited Customer
762020133,37,F,3,High School,Unknown,30,3,3,3,9874000.0,0,9874000.0,2446000,47,0.0,Blue,Married,Attrited Customer
714145233,34,M,0,Graduate,Rp 8.000.000 - Rp 15.000.000,24,1,2,3,34516000.0,400000,34116000.0,5112000,49,0.012,Silver,Divorced,Attrited Customer
718473558,42,F,3,Doctorate,< Rp 3.000.000,18,5,3,4,8668000.0,0,8668000.0,1402000,38,0.0,Blue,Single,Attrited Customer
711274458,38,F,3,High School,< Rp 3.000.000,27,4,3,3,1438300.0,0,1438300.0,2478000,45,0.0,Blue,Married,Attrited Customer
709383933,31,M,2,Unknown,Rp 8.000.000 - Rp 15.000.000,18,2,1,3,4246000.0,2517000,1729000.0,8102000,66,0.593,Blue,Unknown,Attrited Customer
827964858,58,F,1,Uneducated,Unknown,54,3,5,3,3266000.0,859000,2407000.0,2151000,46,0.263,Blue,Divorced,Attrited Customer
720605808,53,F,1,Graduate,< Rp 3.000.000,36,2,2,3,1438300.0,0,1438300.0,799000,17,0.0,Blue,Single,Attrited Customer
712110333,37,F,3,High School,Unknown,18,4,1,3,2179000.0,0,2179000.0,2568000,48,0.0,Blue,Single,Attrited Customer
714930333,39,M,3,College,Rp 8.000.000 - Rp 15.000.000,30,2,3,3,4618000.0,0,4618000.0,2476000,49,0.0,Blue,Married,Attrited Customer
711919608,42,F,3,Graduate,< Rp 3.000.000,36,4,3,2,2031000.0,1720000,311000.0,2702000,32,0.847,Blue,Married,Attrited Customer
778207083,53,M,4,Uneducated,Rp 8.000.000 - Rp 15.000.000,44,3,3,2,11561000.0,2189000,9372000.0,2153000,39,0.189,Blue,Single,Attrited Customer
711935283,55,M,5,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,47,3,1,4,1438300.0,0,1438300.0,1427000,36,0.0,Blue,Single,Attrited Customer
708241233,52,F,3,Post-Graduate,< Rp 3.000.000,47,3,3,2,2972000.0,0,2972000.0,922000,25,0.0,Blue,Single,Attrited Customer
809464608,47,F,3,High School,Unknown,31,3,3,2,34516000.0,2517000,31999000.0,2691000,42,0.073,Silver,Married,Attrited Customer
713144208,51,F,0,High School,Unknown,42,1,4,4,9989000.0,568000,9421000.0,2053000,49,0.057,Blue,Married,Attrited Customer
715649358,39,M,2,College,Rp 5.000.000 - Rp 8.000.000,26,1,2,2,3879000.0,0,3879000.0,7786000,81,0.0,Blue,Married,Attrited Customer
712721358,48,F,3,Uneducated,< Rp 3.000.000,36,5,3,2,4073000.0,2517000,1556000.0,2059000,43,0.618,Blue,Divorced,Attrited Customer
789560433,49,M,3,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,42,2,4,2,14895000.0,0,14895000.0,5147000,53,0.0,Blue,Single,Attrited Customer
717208833,34,F,3,High School,< Rp 3.000.000,21,2,2,2,1576000.0,0,1576000.0,2703000,56,0.0,Blue,Single,Attrited Customer
779315508,43,M,4,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,25,1,2,2,9043000.0,1974000,7069000.0,4638000,48,0.218,Blue,Single,Attrited Customer
711593808,55,M,1,High School,Rp 5.000.000 - Rp 8.000.000,46,2,2,3,1438300.0,0,1438300.0,888000,18,0.0,Blue,Married,Attrited Customer
720122808,52,M,2,High School,Rp 5.000.000 - Rp 8.000.000,35,4,4,3,33180000.0,511000,32669000.0,797000,14,0.015,Silver,Married,Attrited Customer
708369633,34,F,3,Graduate,< Rp 3.000.000,36,6,3,2,15487000.0,1847000,13640000.0,7031000,67,0.119,Gold,Married,Attrited Customer
717575958,50,F,1,Post-Graduate,Rp 3.000.000 - Rp 5.000.000,41,6,3,3,1694000.0,479000,1215000.0,2349000,42,0.283,Blue,Married,Attrited Customer
780720258,45,M,4,High School,< Rp 3.000.000,34,4,2,3,3489000.0,2517000,972000.0,2684000,39,0.721,Blue,Divorced,Attrited Customer
708736608,40,M,3,Graduate,> Rp 15.000.000,27,5,3,2,2269000.0,0,2269000.0,2108000,39,0.0,Blue,Married,Attrited Customer
769137108,43,F,2,Post-Graduate,< Rp 3.000.000,37,3,3,1,1438300.0,0,1438300.0,974000,28,0.0,Blue,Married,Attrited Customer
712677633,42,F,0,Uneducated,Unknown,31,3,3,4,2712000.0,0,2712000.0,2307000,28,0.0,Blue,Divorced,Attrited Customer
708319908,37,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,17,1,1,2,4116000.0,1473000,2643000.0,8667000,70,0.358,Blue,Single,Attrited Customer
713726958,40,F,3,Doctorate,< Rp 3.000.000,21,5,2,2,1728000.0,0,1728000.0,2191000,38,0.0,Blue,Married,Attrited Customer
710155158,37,M,2,Uneducated,Rp 8.000.000 - Rp 15.000.000,18,1,1,2,31832000.0,518000,31314000.0,10201000,59,0.016,Blue,Unknown,Attrited Customer
720962208,42,M,2,Post-Graduate,Rp 5.000.000 - Rp 8.000.000,27,2,2,2,2476000.0,2250000,226000.0,4659000,48,0.909,Blue,Married,Attrited Customer
721460283,49,F,3,Post-Graduate,< Rp 3.000.000,35,5,1,2,2214000.0,915000,1299000.0,2144000,51,0.413,Blue,Single,Attrited Customer
719577258,43,F,2,Uneducated,< Rp 3.000.000,30,3,3,4,6811000.0,0,6811000.0,1937000,39,0.0,Blue,Divorced,Attrited Customer
708916083,49,F,0,Doctorate,< Rp 3.000.000,37,5,2,3,1749000.0,0,1749000.0,2510000,38,0.0,Blue,Unknown,Attrited Customer
794965233,51,F,1,Graduate,< Rp 3.000.000,45,6,3,3,13199000.0,781000,12418000.0,1927000,44,0.059,Silver,Married,Attrited Customer
708575058,46,F,3,Uneducated,Rp 3.000.000 - Rp 5.000.000,39,2,3,2,3157000.0,965000,2192000.0,3300000,58,0.306,Blue,Divorced,Attrited Customer
787921383,53,M,0,High School,> Rp 15.000.000,44,2,4,4,34516000.0,2297000,32219000.0,1461000,43,0.067,Silver,Single,Attrited Customer
714337233,43,F,2,Graduate,< Rp 3.000.000,25,6,2,4,10388000.0,1961000,8427000.0,10294000,61,0.189,Silver,Married,Attrited Customer
716282208,54,F,2,Post-Graduate,< Rp 3.000.000,48,3,6,3,1638000.0,0,1638000.0,1702000,36,0.0,Blue,Married,Attrited Customer
778289883,42,F,2,Graduate,< Rp 3.000.000,32,3,3,3,1507000.0,0,1507000.0,2528000,41,0.0,Blue,Unknown,Attrited Customer
770842833,49,F,3,High School,Unknown,36,2,3,3,34516000.0,1273000,33243000.0,4777000,51,0.037,Silver,Married,Attrited Customer
719384433,44,F,3,High School,< Rp 3.000.000,28,5,2,3,1877000.0,1203000,674000.0,2581000,57,0.641,Blue,Divorced,Attrited Customer
715516458,42,F,1,High School,Rp 3.000.000 - Rp 5.000.000,36,5,3,2,2705000.0,2430000,275000.0,2602000,43,0.898,Blue,Married,Attrited Customer
714319233,44,M,5,Graduate,Rp 5.000.000 - Rp 8.000.000,36,3,3,6,6538000.0,0,6538000.0,2132000,33,0.0,Blue,Divorced,Attrited Customer
714212358,38,F,3,High School,Unknown,36,1,3,2,5260000.0,1706000,3554000.0,2142000,57,0.324,Blue,Single,Attrited Customer
813449508,61,M,0,Graduate,Rp 5.000.000 - Rp 8.000.000,56,6,2,3,9918000.0,850000,9068000.0,2485000,40,0.086,Blue,Married,Attrited Customer
789637308,45,F,2,College,Rp 3.000.000 - Rp 5.000.000,39,4,3,4,3076000.0,0,3076000.0,2580000,50,0.0,Blue,Divorced,Attrited Customer
719881533,46,M,2,College,Rp 3.000.000 - Rp 5.000.000,34,5,3,4,16547000.0,0,16547000.0,1561000,41,0.0,Silver,Married,Attrited Customer
789013833,50,M,2,High School,> Rp 15.000.000,37,5,2,1,34516000.0,399000,34117000.0,2118000,41,0.012,Silver,Married,Attrited Customer
794977533,62,M,0,High School,Rp 5.000.000 - Rp 8.000.000,56,3,3,2,8077000.0,0,8077000.0,906000,16,0.0,Blue,Married,Attrited Customer
709534083,58,F,0,Uneducated,< Rp 3.000.000,36,3,2,6,9909000.0,0,9909000.0,1844000,41,0.0,Blue,Divorced,Attrited Customer
713934633,40,F,4,Uneducated,< Rp 3.000.000,35,2,3,3,4423000.0,2517000,1906000.0,8935000,87,0.569,Blue,Divorced,Attrited Customer
818699208,47,F,4,Post-Graduate,Unknown,42,4,4,4,6451000.0,0,6451000.0,2400000,43,0.0,Blue,Married,Attrited Customer
709249083,40,M,2,Unknown,Rp 5.000.000 - Rp 8.000.000,20,4,2,4,4283000.0,0,4283000.0,8672000,64,0.0,Blue,Single,Attrited Customer
789963033,54,F,1,Graduate,< Rp 3.000.000,45,3,5,5,1438300.0,0,1438300.0,1603000,39,0.0,Blue,Single,Attrited Customer
720150858,34,M,2,High School,Rp 8.000.000 - Rp 15.000.000,25,6,2,0,1439000.0,0,1439000.0,2932000,44,0.0,Blue,Married,Attrited Customer
789122808,41,F,4,College,Rp 3.000.000 - Rp 5.000.000,29,5,2,3,3281000.0,0,3281000.0,2907000,45,0.0,Blue,Married,Attrited Customer
709444983,38,F,3,Uneducated,Rp 3.000.000 - Rp 5.000.000,30,3,2,3,2435000.0,2432000,3000.0,1460000,32,0.999,Blue,Single,Attrited Customer
713027058,46,F,4,Doctorate,< Rp 3.000.000,36,2,2,3,2292000.0,0,2292000.0,2595000,31,0.0,Blue,Single,Attrited Customer
711843708,61,F,0,Graduate,< Rp 3.000.000,36,2,3,3,2125000.0,0,2125000.0,2860000,38,0.0,Blue,Divorced,Attrited Customer
772390908,59,M,0,High School,Rp 3.000.000 - Rp 5.000.000,48,2,4,3,3616000.0,1054000,2562000.0,687000,17,0.291,Blue,Single,Attrited Customer
710455608,40,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,2,3,2,4620000.0,0,4620000.0,6644000,61,0.0,Blue,Single,Attrited Customer
719099583,42,M,3,Graduate,Rp 3.000.000 - Rp 5.000.000,34,3,2,3,1640000.0,1444000,196000.0,1360000,33,0.88,Blue,Married,Attrited Customer
717409533,36,F,2,Post-Graduate,< Rp 3.000.000,26,1,2,3,1821000.0,1486000,335000.0,2824000,43,0.816,Blue,Single,Attrited Customer
712130058,44,F,4,Uneducated,Unknown,36,3,3,4,8075000.0,317000,7758000.0,2415000,41,0.039,Blue,Single,Attrited Customer
720181758,37,M,0,Doctorate,> Rp 15.000.000,22,3,3,4,8654000.0,0,8654000.0,850000,18,0.0,Blue,Married,Attrited Customer
714031083,46,F,3,Graduate,Unknown,30,3,2,1,8869000.0,0,8869000.0,1935000,40,0.0,Blue,Unknown,Attrited Customer
789964983,45,M,2,Graduate,Rp 3.000.000 - Rp 5.000.000,36,2,2,4,9569000.0,0,9569000.0,1724000,35,0.0,Blue,Divorced,Attrited Customer
709505808,45,F,3,College,Unknown,33,5,3,4,4345000.0,2198000,2147000.0,1918000,31,0.506,Blue,Single,Attrited Customer
779722308,45,F,3,High School,Rp 3.000.000 - Rp 5.000.000,30,5,2,2,12355000.0,0,12355000.0,1044000,28,0.0,Blue,Married,Attrited Customer
788943333,51,M,3,Post-Graduate,Rp 8.000.000 - Rp 15.000.000,37,6,2,2,34516000.0,989000,33527000.0,4810000,55,0.029,Silver,Married,Attrited Customer
768162108,49,M,3,College,> Rp 15.000.000,43,5,3,3,4781000.0,0,4781000.0,2451000,50,0.0,Blue,Married,Attrited Customer
718297683,59,F,1,High School,< Rp 3.000.000,50,1,0,3,4085000.0,0,4085000.0,7597000,71,0.0,Blue,Single,Attrited Customer
718333983,57,M,4,Unknown,> Rp 15.000.000,36,2,2,3,13694000.0,2219000,11475000.0,9040000,63,0.162,Blue,Divorced,Attrited Customer
712900308,44,F,2,College,< Rp 3.000.000,34,4,3,3,1751000.0,0,1751000.0,2078000,37,0.0,Blue,Single,Attrited Customer
712784058,45,F,2,High School,Unknown,36,6,4,3,17156000.0,2517000,14639000.0,1142000,33,0.147,Blue,Divorced,Attrited Customer
720512433,56,M,1,Uneducated,Rp 5.000.000 - Rp 8.000.000,36,6,4,3,15219000.0,2281000,12938000.0,7625000,78,0.15,Blue,Single,Attrited Customer
709537683,37,M,3,College,Rp 8.000.000 - Rp 15.000.000,30,3,4,3,11638000.0,926000,10712000.0,563000,15,0.08,Blue,Married,Attrited Customer
718250883,59,F,2,High School,Unknown,51,3,3,3,3875000.0,1397000,2478000.0,2312000,49,0.361,Blue,Married,Attrited Customer
715328658,41,F,5,Post-Graduate,< Rp 3.000.000,36,5,3,3,1495000.0,0,1495000.0,2622000,70,0.0,Blue,Married,Attrited Customer
780143283,43,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,32,4,3,3,2701000.0,2498000,203000.0,2678000,37,0.925,Blue,Married,Attrited Customer
821759658,41,F,4,High School,Rp 3.000.000 - Rp 5.000.000,37,3,2,3,4650000.0,204000,4446000.0,2014000,54,0.044,Blue,Divorced,Attrited Customer
789365508,49,M,2,High School,Rp 3.000.000 - Rp 5.000.000,39,2,3,4,14839000.0,512000,14327000.0,1453000,26,0.035,Blue,Divorced,Attrited Customer
719868183,42,F,3,High School,Rp 3.000.000 - Rp 5.000.000,30,5,3,2,1456000.0,0,1456000.0,2843000,42,0.0,Blue,Married,Attrited Customer
711736083,47,F,4,College,Unknown,36,4,3,3,6769000.0,274000,6495000.0,4885000,54,0.04,Blue,Divorced,Attrited Customer
708385533,49,F,1,Graduate,< Rp 3.000.000,36,2,3,3,11059000.0,0,11059000.0,9524000,80,0.0,Silver,Married,Attrited Customer
709079883,45,F,4,Doctorate,< Rp 3.000.000,36,5,3,3,1663000.0,1012000,651000.0,2729000,38,0.609,Blue,Married,Attrited Customer
778693458,32,M,1,High School,Rp 5.000.000 - Rp 8.000.000,13,3,3,3,12616000.0,0,12616000.0,1376000,29,0.0,Blue,Divorced,Attrited Customer
716709858,34,F,1,Uneducated,< Rp 3.000.000,25,1,2,3,3074000.0,0,3074000.0,2721000,54,0.0,Blue,Unknown,Attrited Customer
778606308,45,M,3,Uneducated,Rp 8.000.000 - Rp 15.000.000,25,2,2,3,6614000.0,1881000,4733000.0,3016000,51,0.284,Blue,Divorced,Attrited Customer
720531633,55,F,1,Graduate,< Rp 3.000.000,36,4,2,2,3552000.0,2517000,1035000.0,2665000,36,0.709,Blue,Unknown,Attrited Customer
709206333,44,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,30,3,4,4,4333000.0,0,4333000.0,1558000,40,0.0,Blue,Single,Attrited Customer
719860308,42,F,2,Graduate,< Rp 3.000.000,36,2,3,3,1438300.0,0,1438300.0,2418000,48,0.0,Blue,Married,Attrited Customer
713381433,38,F,1,High School,< Rp 3.000.000,28,3,3,3,4196000.0,731000,3465000.0,1868000,30,0.174,Blue,Married,Attrited Customer
789312033,48,F,4,Post-Graduate,< Rp 3.000.000,38,3,3,3,3874000.0,460000,3414000.0,4921000,51,0.119,Blue,Single,Attrited Customer
