,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Card_Category,Marital_Status,status,is_attrited
7500,715771608,41,M,3,Graduate,> Rp 15.000.000,36,3,3,2,34516000.0,1453000,33063000.0,4147000,76,0.042,Silver,Married,Existing Customer,0
7501,772857558,47,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,30,4,2,3,2257000.0,896000,1361000.0,4618000,94,0.397,Blue,Married,Existing Customer,0
7502,818710233,41,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,36,6,2,3,2329000.0,1271000,1058000.0,4382000,70,0.546,Blue,Married,Existing Customer,0
7503,721144383,42,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,28,5,1,2,28202000.0,843000,27359000.0,1629000,38,0.03,Silver,Married,Existing Customer,0
7504,708397008,54,F,4,Graduate,Unknown,43,3,2,3,3805000.0,821000,2984000.0,4326000,67,0.216,Blue,Married,Existing Customer,0
7505,717720108,42,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,31,4,2,3,12386000.0,980000,11406000.0,3274000,69,0.079,Blue,Married,Existing Customer,0
7506,710884683,48,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,40,6,2,5,34516000.0,807000,33709000.0,3937000,80,0.023,Silver,Married,Existing Customer,0
7507,719178183,50,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,42,2,3,3,34516000.0,2517000,31999000.0,8186000,85,0.073,Silver,Married,Existing Customer,0
7508,719688408,45,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,36,6,2,3,34516000.0,0,34516000.0,3530000,68,0.0,Silver,Married,Existing Customer,0
7509,714757908,46,M,4,Graduate,> Rp 15.000.000,36,4,1,3,34516000.0,1380000,33136000.0,2163000,56,0.04,Silver,Married,Existing Customer,0
7510,717007458,46,M,2,Graduate,Rp 3.000.000 - Rp 5.000.000,38,4,3,3,2457000.0,1051000,1406000.0,3256000,71,0.428,Blue,Married,Existing Customer,0
7511,711701058,48,F,4,Graduate,< Rp 3.000.000,36,2,2,3,10973000.0,1466000,9507000.0,4892000,94,0.134,Silver,Married,Existing Customer,0
7512,717280158,49,M,3,Graduate,< Rp 3.000.000,36,3,3,5,2976000.0,1817000,1159000.0,3332000,60,0.611,Blue,Married,Existing Customer,0
7513,754872333,50,M,2,Graduate,> Rp 15.000.000,43,3,1,3,20114000.0,0,20114000.0,4740000,88,0.0,Blue,Married,Existing Customer,0
7514,714181008,35,F,0,Graduate,< Rp 3.000.000,36,1,2,2,3019000.0,1462000,1557000.0,4509000,71,0.484,Blue,Married,Existing Customer,0
7515,713079108,51,F,0,Graduate,< Rp 3.000.000,42,5,3,2,1858000.0,925000,933000.0,3660000,72,0.498,Blue,Married,Existing Customer,0
7516,720457608,41,F,4,Graduate,< Rp 3.000.000,36,4,1,1,4632000.0,0,4632000.0,4306000,63,0.0,Blue,Married,Existing Customer,0
7517,718020408,60,F,1,Graduate,< Rp 3.000.000,36,3,4,3,1977000.0,545000,1432000.0,4393000,72,0.276,Blue,Married,Existing Customer,0
7518,708119658,49,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,38,4,2,1,12836000.0,1034000,11802000.0,2519000,53,0.081,Blue,Married,Existing Customer,0
7519,716484333,46,F,2,Graduate,< Rp 3.000.000,40,6,1,2,1696000.0,1177000,519000.0,4410000,84,0.694,Blue,Married,Existing Customer,0
7520,715118058,45,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,36,3,3,1,20274000.0,2100000,18174000.0,5274000,66,0.104,Blue,Married,Existing Customer,0
7521,789150633,50,F,3,Graduate,< Rp 3.000.000,38,6,3,2,3026000.0,1888000,1138000.0,3687000,58,0.624,Blue,Married,Existing Customer,0
7522,718306308,48,M,4,Graduate,Rp 8.000.000 - Rp 15.000.000,36,1,2,3,27984000.0,1793000,26191000.0,8147000,81,0.064,Blue,Married,Existing Customer,0
7523,720015183,60,M,1,Graduate,> Rp 15.000.000,46,6,3,1,5130000.0,2048000,3082000.0,4601000,88,0.399,Blue,Married,Existing Customer,0
7524,715026258,50,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,37,1,1,1,6224000.0,777000,5447000.0,13503000,112,0.125,Silver,Married,Existing Customer,0
7525,708474333,42,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,29,3,3,1,12294000.0,2517000,9777000.0,7906000,87,0.205,Blue,Married,Existing Customer,0
7526,713371233,43,F,1,Graduate,< Rp 3.000.000,31,5,1,2,11583000.0,631000,10952000.0,3320000,55,0.054,Silver,Married,Existing Customer,0
7527,718366983,40,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,31,6,2,4,18584000.0,2446000,16138000.0,3504000,64,0.132,Blue,Married,Existing Customer,0
7528,714352533,47,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,29,1,2,2,15472000.0,865000,14607000.0,14132000,103,0.056,Silver,Married,Existing Customer,0
7529,772430733,42,M,2,Graduate,> Rp 15.000.000,32,1,1,1,34516000.0,1440000,33076000.0,7168000,88,0.042,Blue,Married,Existing Customer,0
7530,794632308,40,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,25,5,3,2,28822000.0,2517000,26305000.0,1504000,35,0.087,Silver,Married,Existing Customer,0
7531,789407958,42,M,1,Graduate,Rp 5.000.000 - Rp 8.000.000,33,6,2,3,17165000.0,1153000,16012000.0,4063000,62,0.067,Blue,Married,Existing Customer,0
7532,827970933,46,F,4,Graduate,< Rp 3.000.000,42,4,2,0,3504000.0,1698000,1806000.0,4439000,70,0.485,Blue,Married,Existing Customer,0
7533,710874933,41,M,1,Graduate,Rp 8.000.000 - Rp 15.000.000,31,5,3,4,10239000.0,2224000,8015000.0,2149000,40,0.217,Blue,Married,Existing Customer,0
7534,780180033,31,F,0,Graduate,< Rp 3.000.000,20,5,1,1,1438300.0,0,1438300.0,4397000,86,0.0,Blue,Married,Existing Customer,0
7535,715655283,42,F,3,Graduate,< Rp 3.000.000,33,6,3,3,2363000.0,1495000,868000.0,4420000,65,0.633,Blue,Married,Existing Customer,0
7536,717151383,44,F,1,Graduate,< Rp 3.000.000,36,3,3,3,2568000.0,1603000,965000.0,3616000,85,0.624,Blue,Married,Existing Customer,0
7537,715617333,36,F,2,Graduate,< Rp 3.000.000,26,3,3,2,1438300.0,0,1438300.0,4957000,88,0.0,Blue,Married,Existing Customer,0
7538,717346833,44,F,3,Graduate,< Rp 3.000.000,33,3,2,2,1621000.0,0,1621000.0,3764000,76,0.0,Blue,Married,Existing Customer,0
7539,718337733,50,F,2,Graduate,Unknown,40,2,1,1,34516000.0,1826000,32690000.0,14994000,121,0.053,Gold,Married,Existing Customer,0
7540,720712533,51,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,36,2,1,3,34516000.0,761000,33755000.0,7499000,88,0.022,Gold,Married,Existing Customer,0
7541,719488008,39,F,1,Graduate,< Rp 3.000.000,36,3,3,1,2490000.0,1281000,1209000.0,1902000,34,0.514,Blue,Married,Existing Customer,0
7542,710809833,40,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,27,3,1,2,34516000.0,0,34516000.0,3193000,53,0.0,Silver,Married,Existing Customer,0
7543,818316108,43,F,1,Graduate,< Rp 3.000.000,38,2,2,1,2550000.0,1421000,1129000.0,8063000,72,0.557,Blue,Married,Existing Customer,0
7544,823519458,44,F,3,Graduate,< Rp 3.000.000,40,1,1,3,6441000.0,2151000,4290000.0,7123000,94,0.334,Blue,Married,Existing Customer,0
7545,778865583,46,M,3,Graduate,< Rp 3.000.000,27,1,2,2,6954000.0,1502000,5452000.0,7510000,89,0.216,Blue,Married,Existing Customer,0
7546,712760208,42,F,4,Graduate,Unknown,31,3,2,1,6751000.0,1192000,5559000.0,7921000,93,0.177,Blue,Married,Existing Customer,0
7547,813247083,38,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,33,4,3,2,16059000.0,618000,15441000.0,1357000,26,0.038,Blue,Married,Existing Customer,0
7548,719924433,40,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,32,1,2,3,16191000.0,0,16191000.0,13452000,107,0.0,Silver,Married,Existing Customer,0
7549,719625933,41,M,3,Graduate,> Rp 15.000.000,36,2,2,1,5807000.0,1143000,4664000.0,8000000,96,0.197,Blue,Married,Existing Customer,0
7550,719787633,47,M,0,Graduate,Rp 8.000.000 - Rp 15.000.000,36,3,2,1,34516000.0,1913000,32603000.0,7535000,92,0.055,Silver,Married,Existing Customer,0
7551,708740808,45,M,4,Graduate,Rp 3.000.000 - Rp 5.000.000,36,5,3,4,4112000.0,0,4112000.0,2949000,54,0.0,Blue,Married,Existing Customer,0
7552,710865633,41,F,2,Graduate,< Rp 3.000.000,33,4,2,0,12301000.0,2250000,10051000.0,1307000,29,0.183,Silver,Married,Existing Customer,0
7553,713197308,42,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,33,1,2,1,6224000.0,0,6224000.0,7612000,82,0.0,Silver,Married,Existing Customer,0
7554,716313858,53,F,3,Graduate,< Rp 3.000.000,36,6,4,0,3319000.0,913000,2406000.0,4560000,84,0.275,Blue,Married,Existing Customer,0
7555,712014708,48,M,4,Graduate,< Rp 3.000.000,36,4,1,2,2912000.0,1501000,1411000.0,4518000,90,0.515,Blue,Married,Existing Customer,0
7556,772404633,49,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,39,1,1,2,34516000.0,1118000,33398000.0,7734000,74,0.032,Silver,Married,Existing Customer,0
7557,714868608,52,F,4,Graduate,< Rp 3.000.000,36,6,3,1,3021000.0,1530000,1491000.0,4105000,76,0.506,Blue,Married,Existing Customer,0
7558,719843958,46,M,2,Graduate,> Rp 15.000.000,34,2,3,3,1754000.0,894000,860000.0,4874000,79,0.51,Blue,Married,Existing Customer,0
7559,709123908,43,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,36,2,3,2,4287000.0,0,4287000.0,4874000,82,0.0,Blue,Married,Existing Customer,0
7560,717287883,57,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,46,6,2,3,5516000.0,2517000,2999000.0,1532000,24,0.456,Blue,Married,Existing Customer,0
7561,711851583,50,M,2,Graduate,> Rp 15.000.000,42,6,2,1,8220000.0,1015000,7205000.0,4794000,77,0.123,Blue,Married,Existing Customer,0
7562,721067658,40,M,4,Graduate,Rp 5.000.000 - Rp 8.000.000,36,6,1,3,27436000.0,642000,26794000.0,4051000,81,0.023,Silver,Married,Existing Customer,0
7563,710413533,56,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,51,3,3,3,12186000.0,1080000,11106000.0,4785000,66,0.089,Blue,Married,Existing Customer,0
7564,721113333,54,F,0,Graduate,< Rp 3.000.000,36,1,2,3,1740000.0,0,1740000.0,4751000,93,0.0,Blue,Married,Existing Customer,0
7565,713000058,51,F,3,Graduate,Rp 3.000.000 - Rp 5.000.000,44,4,2,3,16406000.0,0,16406000.0,4075000,75,0.0,Silver,Married,Existing Customer,0
7566,712990458,44,F,3,Graduate,Unknown,34,2,2,1,31699000.0,1976000,29723000.0,13653000,113,0.062,Silver,Married,Existing Customer,0
7567,715404783,43,F,4,Graduate,< Rp 3.000.000,35,3,3,0,6448000.0,1464000,4984000.0,7546000,88,0.227,Blue,Married,Existing Customer,0
7568,719654283,52,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,42,3,3,2,19220000.0,0,19220000.0,4642000,81,0.0,Silver,Married,Existing Customer,0
7569,718504983,45,F,2,Graduate,< Rp 3.000.000,37,6,2,2,6091000.0,0,6091000.0,3340000,60,0.0,Blue,Married,Existing Customer,0
7570,718835583,50,F,1,Graduate,Unknown,41,6,2,2,15641000.0,2379000,13262000.0,3769000,76,0.152,Blue,Married,Existing Customer,0
7571,789186858,52,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,41,2,5,1,33256000.0,928000,32328000.0,7796000,97,0.028,Blue,Married,Existing Customer,0
7572,709993158,46,F,2,Graduate,< Rp 3.000.000,31,5,2,0,2330000.0,1584000,746000.0,3917000,71,0.68,Blue,Married,Existing Customer,0
7573,710668458,48,F,4,Graduate,< Rp 3.000.000,36,5,3,0,3696000.0,0,3696000.0,3405000,76,0.0,Blue,Married,Existing Customer,0
7574,772388508,43,F,3,Graduate,Unknown,32,2,3,3,8314000.0,1349000,6965000.0,5028000,80,0.162,Blue,Married,Existing Customer,0
7575,823566408,44,F,3,Graduate,< Rp 3.000.000,40,2,2,1,1438300.0,0,1438300.0,4625000,93,0.0,Blue,Married,Existing Customer,0
7576,820085808,54,F,3,Graduate,< Rp 3.000.000,49,1,1,2,2598000.0,1343000,1255000.0,4692000,86,0.517,Blue,Married,Existing Customer,0
7577,709550958,51,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,32,3,1,4,7133000.0,0,7133000.0,2689000,62,0.0,Blue,Married,Existing Customer,0
7578,716060358,53,F,2,Graduate,Rp 3.000.000 - Rp 5.000.000,45,2,2,2,4621000.0,913000,3708000.0,4952000,82,0.198,Blue,Married,Existing Customer,0
7579,721495458,44,M,3,Graduate,Rp 5.000.000 - Rp 8.000.000,32,2,1,1,20001000.0,0,20001000.0,8094000,96,0.0,Blue,Married,Existing Customer,0
7580,718065333,39,F,4,Graduate,Rp 3.000.000 - Rp 5.000.000,29,4,4,3,2385000.0,1971000,414000.0,3711000,81,0.826,Blue,Married,Existing Customer,0
7581,779498058,39,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,21,5,3,3,3281000.0,1272000,2009000.0,2006000,34,0.388,Blue,Married,Existing Customer,0
7582,808681158,57,M,0,Graduate,Rp 8.000.000 - Rp 15.000.000,52,4,6,4,2564000.0,2379000,185000.0,1343000,35,0.928,Blue,Married,Existing Customer,0
7583,720697908,35,M,2,High School,Rp 3.000.000 - Rp 5.000.000,21,3,3,1,2967000.0,1843000,1124000.0,1673000,58,0.621,Blue,Married,Existing Customer,0
7584,807964908,41,M,4,High School,Rp 5.000.000 - Rp 8.000.000,36,4,2,2,8013000.0,2025000,5988000.0,1481000,45,0.253,Blue,Married,Existing Customer,0
7585,711748983,30,M,1,High School,Rp 5.000.000 - Rp 8.000.000,17,3,3,2,7906000.0,1631000,6275000.0,1946000,45,0.206,Blue,Married,Existing Customer,0
7586,811554708,44,F,3,High School,Unknown,38,4,6,4,26516000.0,1434000,25082000.0,3609000,76,0.054,Blue,Married,Existing Customer,0
7587,711942783,41,F,3,High School,< Rp 3.000.000,28,3,1,3,2354000.0,1909000,445000.0,4048000,61,0.811,Blue,Married,Existing Customer,0
7588,710670633,40,M,4,High School,Rp 5.000.000 - Rp 8.000.000,36,6,3,3,5797000.0,1779000,4018000.0,2131000,33,0.307,Blue,Married,Existing Customer,0
7589,716239383,45,F,4,High School,< Rp 3.000.000,36,5,2,2,2225000.0,0,2225000.0,4138000,85,0.0,Blue,Married,Existing Customer,0
7590,709169133,35,F,1,High School,Unknown,23,3,3,1,1438300.0,0,1438300.0,3995000,82,0.0,Blue,Married,Existing Customer,0
7591,795920358,33,F,2,High School,< Rp 3.000.000,27,3,2,3,7185000.0,0,7185000.0,2679000,45,0.0,Blue,Married,Existing Customer,0
7592,715760733,58,M,4,High School,Rp 3.000.000 - Rp 5.000.000,47,6,3,4,7803000.0,1885000,5918000.0,1199000,25,0.242,Blue,Married,Existing Customer,0
7593,714111333,55,M,1,High School,Rp 5.000.000 - Rp 8.000.000,46,6,1,3,5381000.0,0,5381000.0,1910000,38,0.0,Blue,Married,Existing Customer,0
7594,712392108,51,M,3,High School,Rp 5.000.000 - Rp 8.000.000,36,3,2,4,10305000.0,691000,9614000.0,1451000,25,0.067,Blue,Married,Existing Customer,0
7595,714278958,39,F,2,High School,Unknown,27,6,1,3,9347000.0,1988000,7359000.0,2201000,46,0.213,Blue,Married,Existing Customer,0
7596,789197508,54,M,3,High School,Rp 5.000.000 - Rp 8.000.000,43,6,3,4,2240000.0,1580000,660000.0,1518000,36,0.705,Blue,Married,Existing Customer,0
7597,762775908,46,F,2,High School,Unknown,39,3,1,2,12295000.0,1292000,11003000.0,4177000,63,0.105,Blue,Married,Existing Customer,0
7598,720119808,42,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,3,2,2,24126000.0,948000,23178000.0,3342000,52,0.039,Blue,Married,Existing Customer,0
7599,715347783,40,M,4,High School,< Rp 3.000.000,35,3,3,1,4402000.0,1524000,2878000.0,3063000,57,0.346,Blue,Married,Existing Customer,0
7600,801053208,39,F,3,High School,< Rp 3.000.000,33,3,3,1,1968000.0,1270000,698000.0,4199000,84,0.645,Blue,Married,Existing Customer,0
7601,713220258,65,F,0,High School,Unknown,36,4,3,2,8138000.0,2104000,6034000.0,1299000,29,0.259,Blue,Married,Existing Customer,0
7602,718870158,47,M,4,High School,Rp 5.000.000 - Rp 8.000.000,34,5,2,3,4592000.0,1635000,2957000.0,1772000,52,0.356,Blue,Married,Existing Customer,0
7603,713135883,65,F,0,High School,Unknown,53,4,3,0,4315000.0,717000,3598000.0,1723000,51,0.166,Blue,Married,Existing Customer,0
7604,714215058,42,F,3,High School,< Rp 3.000.000,33,5,2,4,6848000.0,0,6848000.0,4006000,82,0.0,Blue,Married,Existing Customer,0
7605,779270883,48,M,4,High School,Rp 5.000.000 - Rp 8.000.000,30,6,3,3,16575000.0,0,16575000.0,3982000,77,0.0,Blue,Married,Existing Customer,0
7606,771518658,58,F,1,High School,Rp 3.000.000 - Rp 5.000.000,46,5,3,1,1871000.0,1339000,532000.0,4553000,90,0.716,Blue,Married,Existing Customer,0
7607,779065458,56,M,1,High School,> Rp 15.000.000,37,4,1,3,9257000.0,0,9257000.0,4212000,72,0.0,Blue,Married,Existing Customer,0
7608,711708408,52,F,3,High School,Unknown,43,4,3,2,4798000.0,0,4798000.0,3967000,72,0.0,Blue,Married,Existing Customer,0
7609,788737083,34,F,2,High School,< Rp 3.000.000,13,6,2,2,1798000.0,833000,965000.0,4551000,84,0.463,Blue,Married,Existing Customer,0
7610,789220008,56,M,3,High School,Rp 8.000.000 - Rp 15.000.000,45,5,2,2,4531000.0,0,4531000.0,1425000,27,0.0,Blue,Married,Existing Customer,0
7611,717787533,51,F,1,High School,< Rp 3.000.000,40,4,1,1,5158000.0,2190000,2968000.0,1229000,34,0.425,Blue,Married,Existing Customer,0
7612,813573333,60,M,1,High School,< Rp 3.000.000,55,5,1,4,2661000.0,1466000,1195000.0,1354000,25,0.551,Blue,Married,Existing Customer,0
7613,716631708,56,M,2,High School,Rp 5.000.000 - Rp 8.000.000,36,4,3,1,2713000.0,1990000,723000.0,4027000,67,0.734,Blue,Married,Existing Customer,0
7614,779951058,54,F,3,High School,Unknown,38,4,2,4,5122000.0,1642000,3480000.0,1908000,39,0.321,Blue,Married,Existing Customer,0
7615,715999608,53,F,2,High School,< Rp 3.000.000,36,4,1,2,2377000.0,1649000,728000.0,1378000,26,0.694,Blue,Married,Existing Customer,0
7616,712996833,40,F,1,High School,Unknown,33,4,2,2,2392000.0,1129000,1263000.0,4309000,86,0.472,Blue,Married,Existing Customer,0
7617,712659408,57,M,1,High School,Rp 3.000.000 - Rp 5.000.000,45,3,3,2,2721000.0,2159000,562000.0,4578000,81,0.793,Blue,Married,Existing Customer,0
7618,772360683,57,M,1,High School,> Rp 15.000.000,46,3,3,4,31762000.0,2517000,29245000.0,1515000,36,0.079,Blue,Married,Existing Customer,0
7619,787494783,58,M,3,High School,Rp 5.000.000 - Rp 8.000.000,46,5,3,2,8184000.0,1205000,6979000.0,2140000,49,0.147,Blue,Married,Existing Customer,0
7620,710691633,58,F,1,High School,< Rp 3.000.000,43,4,1,4,1957000.0,1152000,805000.0,4546000,78,0.589,Blue,Married,Existing Customer,0
7621,769330908,49,F,4,High School,< Rp 3.000.000,43,5,3,4,2574000.0,1555000,1019000.0,4134000,62,0.604,Blue,Married,Existing Customer,0
7622,708393633,41,F,0,High School,< Rp 3.000.000,31,4,2,4,2685000.0,1647000,1038000.0,4625000,94,0.613,Blue,Married,Existing Customer,0
7623,823635033,49,F,2,High School,< Rp 3.000.000,45,6,2,5,8353000.0,1535000,6818000.0,4200000,83,0.184,Blue,Married,Existing Customer,0
7624,772607433,50,M,3,High School,Rp 8.000.000 - Rp 15.000.000,40,6,2,4,4514000.0,2016000,2498000.0,4107000,59,0.447,Blue,Married,Existing Customer,0
7625,715033533,43,F,2,High School,< Rp 3.000.000,37,4,2,2,3125000.0,2517000,608000.0,4422000,71,0.805,Blue,Married,Existing Customer,0
7626,720476733,47,F,3,High School,< Rp 3.000.000,34,2,1,2,6028000.0,799000,5229000.0,1002000,22,0.133,Blue,Married,Existing Customer,0
7627,710297133,47,M,3,High School,Rp 8.000.000 - Rp 15.000.000,36,6,3,3,30210000.0,1194000,29016000.0,3503000,65,0.04,Blue,Married,Existing Customer,0
7628,708829758,41,M,2,High School,Rp 5.000.000 - Rp 8.000.000,36,4,3,2,6062000.0,761000,5301000.0,3877000,66,0.126,Blue,Married,Existing Customer,0
7629,752944533,45,F,5,High School,< Rp 3.000.000,34,4,1,2,2030000.0,1269000,761000.0,5067000,88,0.625,Blue,Married,Existing Customer,0
7630,806900508,53,F,1,High School,< Rp 3.000.000,48,5,3,3,2036000.0,1716000,320000.0,4161000,75,0.843,Blue,Married,Existing Customer,0
7631,711345258,52,F,2,High School,Rp 3.000.000 - Rp 5.000.000,44,3,3,1,5731000.0,0,5731000.0,4751000,85,0.0,Blue,Married,Existing Customer,0
7632,816094233,37,M,1,High School,> Rp 15.000.000,32,6,2,2,17393000.0,1409000,15984000.0,1692000,38,0.081,Blue,Married,Existing Customer,0
7633,711327558,38,M,2,High School,Rp 3.000.000 - Rp 5.000.000,36,3,3,1,2801000.0,1980000,821000.0,1600000,45,0.707,Blue,Married,Existing Customer,0
7634,768928833,37,M,2,High School,Rp 8.000.000 - Rp 15.000.000,31,3,2,4,7304000.0,0,7304000.0,2717000,63,0.0,Blue,Married,Existing Customer,0
7635,713287608,54,F,3,High School,< Rp 3.000.000,41,5,4,4,3161000.0,1220000,1941000.0,2412000,62,0.386,Blue,Married,Existing Customer,0
7636,712902483,35,M,3,High School,Rp 5.000.000 - Rp 8.000.000,24,3,2,2,2066000.0,1699000,367000.0,1895000,43,0.822,Blue,Married,Existing Customer,0
7637,713195808,37,F,3,High School,Unknown,36,6,3,4,11948000.0,1281000,10667000.0,2792000,51,0.107,Blue,Married,Existing Customer,0
7638,714902283,43,M,0,High School,Rp 8.000.000 - Rp 15.000.000,36,5,3,3,7866000.0,0,7866000.0,2843000,53,0.0,Blue,Married,Existing Customer,0
7639,708580908,56,M,3,High School,Rp 5.000.000 - Rp 8.000.000,37,3,3,3,14551000.0,2517000,12034000.0,1373000,35,0.173,Blue,Married,Existing Customer,0
7640,719362458,47,F,3,High School,< Rp 3.000.000,36,5,3,3,2822000.0,0,2822000.0,5064000,74,0.0,Blue,Married,Existing Customer,0
7641,803319633,51,F,2,High School,< Rp 3.000.000,45,4,3,2,3183000.0,1358000,1825000.0,3988000,81,0.427,Blue,Married,Existing Customer,0
7642,711891933,47,M,3,High School,Rp 8.000.000 - Rp 15.000.000,40,3,3,3,12945000.0,1582000,11363000.0,3369000,59,0.122,Blue,Married,Existing Customer,0
7643,710002833,32,F,1,High School,Unknown,22,3,2,3,3413000.0,2517000,896000.0,4355000,71,0.737,Blue,Married,Existing Customer,0
7644,713656308,56,F,0,High School,< Rp 3.000.000,48,3,3,1,1438300.0,0,1438300.0,4210000,75,0.0,Blue,Married,Existing Customer,0
7645,768921933,34,M,2,High School,Rp 5.000.000 - Rp 8.000.000,28,3,3,3,2853000.0,2420000,433000.0,1750000,47,0.848,Blue,Married,Existing Customer,0
7646,711216933,42,F,1,High School,< Rp 3.000.000,36,4,3,1,2190000.0,1299000,891000.0,5026000,77,0.593,Blue,Married,Existing Customer,0
7647,714534108,45,F,2,High School,Rp 3.000.000 - Rp 5.000.000,36,4,1,3,6407000.0,1884000,4523000.0,1675000,47,0.294,Blue,Married,Existing Customer,0
7648,713241033,34,M,0,Graduate,Rp 5.000.000 - Rp 8.000.000,26,4,3,3,5175000.0,977000,4198000.0,2405000,49,0.189,Blue,Married,Existing Customer,0
7649,814513008,38,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,33,5,3,3,9620000.0,2033000,7587000.0,1735000,43,0.211,Blue,Married,Existing Customer,0
7650,708747708,43,M,3,Graduate,Rp 8.000.000 - Rp 15.000.000,33,4,1,2,3498000.0,0,3498000.0,2512000,56,0.0,Blue,Married,Existing Customer,0
7651,741344808,39,F,2,Graduate,< Rp 3.000.000,32,4,2,4,5634000.0,2057000,3577000.0,2905000,63,0.365,Blue,Married,Existing Customer,0
7652,713214558,52,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,41,4,3,3,2628000.0,2195000,433000.0,3608000,68,0.835,Blue,Married,Existing Customer,0
7653,720303933,40,M,2,Graduate,Rp 8.000.000 - Rp 15.000.000,36,6,1,3,3340000.0,1282000,2058000.0,4526000,82,0.384,Blue,Married,Existing Customer,0
7654,710391258,27,M,0,Graduate,Rp 3.000.000 - Rp 5.000.000,36,3,2,4,11473000.0,829000,10644000.0,2147000,41,0.072,Blue,Married,Existing Customer,0
7655,789161358,30,F,0,Graduate,< Rp 3.000.000,19,3,1,4,3213000.0,2517000,696000.0,2666000,46,0.783,Blue,Married,Existing Customer,0
7656,827408058,44,F,3,Graduate,< Rp 3.000.000,40,6,2,2,2232000.0,2002000,230000.0,3803000,68,0.897,Blue,Married,Existing Customer,0
7657,709447908,45,M,2,Graduate,Rp 5.000.000 - Rp 8.000.000,33,4,3,4,2648000.0,2309000,339000.0,3281000,63,0.872,Blue,Married,Existing Customer,0
7658,714767508,39,M,2,Graduate,Rp 3.000.000 - Rp 5.000.000,31,5,3,2,8687000.0,1146000,7541000.0,2279000,33,0.132,Blue,Married,Existing Customer,0
